Endergebnis der Landtagswahl vom 22. März 2026 (Stimmbezirksebene);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Identifikationsschlüssel;"Stimm
bezirk-Id";"Stimmbezirks-
kennzeichen";Bezeichnung;"GUW 
(Gesamt, Urnenwahl,
Wahlschein/Briefwahl)";"Stimmbezirk für repr.
Wahlstatistik";A;A1;A2;A3;B;B1;Wahlbeteiligung;"ungültige 
Wahlkreisstimmen";"ungültige 
Wahlkreisstimmen Prozent";"gültige 
Wahlkreis-
stimmen";"gültige Wahlkreis-
stimmen 
Prozent";SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ungültige Landesstimmen;ungültige Landesstimmen Prozent;gültige Landesstimmen;gültige Landesstimmen Prozent;SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Berechnung Wahlbeteiligung;Zusammenlegung Abgabe Identifikationsschlüssel;Zusammenlegung Grund;Zusammenlegung Aufnahme
2,20233E+12;0;GD;Schüller;G;0;217;137;80;0;165;78;76;0;0;165;100;41;24,8;77;46,7;;;30;18,2;5;3;7;4,2;5;3;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,6;164;99,4;32;19,5;74;45,1;13;7,9;28;17,1;2;1,2;4;2,4;2;1,2;2;1,2;0;0;0;0;7;4,3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;3400;SB;Schüller;U;0;217;137;80;0;165;78;76;0;0;165;100;41;24,8;77;46,7;;;30;18,2;5;3;7;4,2;5;3;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,6;164;99,4;32;19,5;74;45,1;13;7,9;28;17,1;2;1,2;4;2,4;2;1,2;2;1,2;0;0;0;0;7;4,3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;0;GD;Stadtkyll;G;0;1072;648;424;0;727;401;67,8;4;0,6;723;99,4;156;21,6;371;51,3;;;105;14,5;29;4;36;5;17;2,4;;;;;9;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0,7;722;99,3;145;20,1;333;46,1;40;5,5;113;15,7;19;2,6;37;5,1;14;1,9;5;0,7;2;0,3;2;0,3;12;1,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;3500;SB;Stadtkyll;U;1;970;578;392;0;645;372;66,5;4;0,6;641;99,4;149;23,2;339;52,9;;;82;12,8;22;3,4;28;4,4;12;1,9;;;;;9;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0,6;641;99,4;132;20,6;309;48,2;36;5,6;91;14,2;18;2,8;29;4,5;11;1,7;5;0,8;2;0,3;0;0;8;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;3510;SB;Stadtkyll (Schönfeld);U;0;102;70;32;0;82;29;80,4;0;0;82;100;7;8,5;32;39;;;23;28;7;8,5;8;9,8;5;6,1;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1,2;81;98,8;13;16;24;29,6;4;4,9;22;27,2;1;1,2;8;9,9;3;3,7;0;0;0;0;2;2,5;4;4,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;0;GD;Steffeln;G;0;509;251;258;0;384;248;75,4;7;1,8;377;98,2;73;19,4;185;49,1;;;52;13,8;11;2,9;22;5,8;22;5,8;;;;;12;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,3;383;99,7;63;16,4;160;41,8;24;6,3;55;14,4;10;2,6;20;5,2;25;6,5;6;1,6;5;1,3;1;0,3;14;3,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,20233E+12;3600;SB;Steffeln;U;0;509;251;258;0;384;248;75,4;7;1,8;377;98,2;73;19,4;185;49,1;;;52;13,8;11;2,9;22;5,8;22;5,8;;;;;12;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,3;383;99,7;63;16,4;160;41,8;24;6,3;55;14,4;10;2,6;20;5,2;25;6,5;6;1,6;5;1,3;1;0,3;14;3,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21E+12;0;WK;Bitburg-Prüm, Wahlkreis;G;0;70592;44825;25767;0;49521;24208;70,2;585;1,2;48936;98,8;13102;26,8;16839;34,4;2008;4,1;6949;14,2;559;1,1;7710;15,8;1294;2,6;;;;;475;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463;0,9;49058;99,1;9517;19,4;18382;37,5;2429;5;7302;14,9;663;1,4;7504;15,3;1437;2,9;594;1,2;376;0,8;276;0,6;557;1,1;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;LK;Eifelkreis Bitburg-Prüm;G;0;70592;44825;25767;0;49521;24208;70,2;585;1,2;48936;98,8;13102;26,8;16839;34,4;2008;4,1;6949;14,2;559;1,1;7710;15,8;1294;2,6;;;;;475;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463;0,9;49058;99,1;9517;19,4;18382;37,5;2429;5;7302;14,9;663;1,4;7504;15,3;1437;2,9;594;1,2;376;0,8;276;0,6;557;1,1;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;VF;Bitburg, Verbandsfreie Gemeinde;G;0;10551;7045;3506;0;6353;3244;60,2;74;1,2;6279;98,8;1640;26,1;2063;32,9;284;4,5;897;14,3;69;1,1;1072;17,1;188;3;;;;;66;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;1,2;6278;98,8;1290;20,5;2202;35,1;338;5,4;939;15;85;1,4;993;15,8;200;3,2;75;1,2;53;0,8;32;0,5;70;1,1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;11;SB;Briefwahl 1;W;0;0;0;0;0;678;678;;8;1,2;670;98,8;184;27,5;273;40,7;36;5,4;35;5,2;2;0,3;118;17,6;18;2,7;;;;;4;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1,6;667;98,4;154;23,1;260;39;43;6,4;48;7,2;11;1,6;111;16,6;17;2,5;7;1;8;1,2;2;0,3;6;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,21232E+12;12;SB;Briefwahl 2;W;0;0;0;0;0;486;486;;2;0,4;484;99,6;107;22,1;176;36,4;24;5;51;10,5;8;1,7;79;16,3;30;6,2;;;;;9;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,2;485;99,8;76;15,7;181;37,3;24;4,9;54;11,1;6;1,2;83;17,1;31;6,4;11;2,3;9;1,9;5;1;5;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,21232E+12;13;SB;Briefwahl 3;W;0;0;0;0;0;399;399;;4;1;395;99;113;28,6;133;33,7;20;5,1;39;9,9;8;2;65;16,5;11;2,8;;;;;6;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1,8;392;98,2;92;23,5;137;34,9;20;5,1;38;9,7;10;2,6;64;16,3;15;3,8;10;2,6;2;0,5;1;0,3;3;0,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,21232E+12;14;SB;Briefwahl 4;W;0;0;0;0;0;737;737;;10;1,4;727;98,6;213;29,3;233;32;50;6,9;46;6,3;8;1,1;155;21,3;16;2,2;;;;;6;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1,1;729;98,9;173;23,7;287;39,4;47;6,4;51;7;6;0,8;126;17,3;17;2,3;7;1;8;1,1;3;0,4;4;0,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,21232E+12;101;SB;Haus Beda, Bedaplatz 1, 54634 Bitburg;U;0;2092;1367;725;0;626;5;64,3;11;1,8;615;98,2;169;27,5;178;28,9;31;5;111;18;7;1,1;94;15,3;18;2,9;;;;;7;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;2,2;612;97,8;131;21,4;184;30,1;36;5,9;111;18,1;12;2;74;12,1;27;4,4;9;1,5;8;1,3;5;0,8;15;2,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;102;SB;Pfarrheim St. Peter, Kirchweg, 54634 Bitburg;U;0;1756;1229;527;0;423;0;54,1;3;0,7;420;99,3;72;17,1;114;27,1;19;4,5;132;31,4;8;1,9;54;12,9;16;3,8;;;;;5;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1,2;418;98,8;63;15,1;113;27;22;5,3;136;32,5;6;1,4;48;11,5;14;3,3;2;0,5;1;0,2;2;0,5;11;2,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;103;SB;Rathaus, Großer Sitzungssaal, Rathausplatz 3-4, 54634 Bitburg;U;0;1600;1159;441;0;411;0;53,3;5;1,2;406;98,8;95;23,4;107;26,4;13;3,2;100;24,6;6;1,5;64;15,8;18;4,4;;;;;3;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;407;99;84;20,6;111;27,3;14;3,4;102;25,1;5;1,2;63;15,5;19;4,7;3;0,7;0;0;2;0,5;4;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;104;SB;Grundschule Nord, Theobald-Simon-Straße 10, 54634 Bitburg;U;0;1107;771;336;0;343;0;61,3;4;1,2;339;98,8;109;32,2;87;25,7;16;4,7;74;21,8;1;0,3;46;13,6;4;1,2;;;;;2;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1,2;339;98,8;88;26;102;30,1;20;5,9;77;22,7;2;0,6;39;11,5;5;1,5;3;0,9;0;0;0;0;3;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;105;SB;Kita Zuckerborn, Haus 1, Nansenstraße 40, 54634 Bitburg;U;0;1194;726;468;0;339;0;67,6;9;2,7;330;97,3;90;27,3;102;30,9;14;4,2;66;20;4;1,2;44;13,3;9;2,7;;;;;1;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,6;337;99,4;71;21,1;116;34,4;18;5,3;63;18,7;6;1,8;40;11,9;11;3,3;4;1,2;2;0,6;2;0,6;3;0,9;1;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;201;SB;Bitburg-Erdorf Bürgerhaus, Schulstraße 8, 54634 Bitburg-Erdorf;U;0;400;285;115;0;259;108;66,5;4;1,5;255;98,5;54;21,2;59;23,1;4;1,6;52;20,4;2;0,8;75;29,4;3;1,2;;;;;6;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1,9;254;98,1;46;18,1;58;22,8;3;1,2;56;22;3;1,2;76;29,9;4;1,6;2;0,8;3;1,2;0;0;3;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;401;SB;Bitburg-Masholder, Festhalle, Zur Hide 3, 54634 Bitburg-Masholder;U;0;436;281;155;0;297;145;70,4;0;0;297;100;77;25,9;127;42,8;11;3,7;34;11,4;4;1,3;37;12,5;5;1,7;;;;;2;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,7;295;99,3;57;19,3;124;42;16;5,4;34;11,5;3;1;46;15,6;6;2;2;0,7;3;1;2;0,7;2;0,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;501;SB;Bitburg-Matzen, Dorfgemeinschaftshaus, Auf der Held 27,  54634 Bitburg-Matzen;U;0;328;216;112;0;226;98;73,2;3;1,3;223;98,7;70;31,4;57;25,6;10;4,5;16;7,2;1;0,4;55;24,7;7;3,1;;;;;7;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2,2;221;97,8;61;27,6;72;32,6;14;6,3;19;8,6;1;0,5;38;17,2;4;1,8;2;0,9;5;2,3;3;1,4;2;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;601;SB;Bitburg-Mötsch, Kindertagesstätte, Geifenpesch 2, 54634 Bitburg-Mötsch;U;0;769;503;266;0;521;248;70,1;8;1,5;513;98,5;138;26,9;154;30;18;3,5;86;16,8;5;1;87;17;23;4,5;;;;;2;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;516;99;107;20,7;177;34,3;28;5,4;83;16,1;5;1;85;16,5;17;3,3;6;1,2;2;0,4;2;0,4;4;0,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;701;SB;Bitburg-Stahl, Bürgerhaus Ahl Schul, Neuenweg 1, 54634 Bitburg-Stahl;U;0;869;508;361;0;608;340;72,4;3;0,5;605;99,5;149;24,6;263;43,5;18;3;55;9,1;5;0,8;99;16,4;10;1,7;;;;;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,3;606;99,7;87;14,4;280;46,2;33;5,4;67;11,1;9;1,5;100;16,5;13;2,1;7;1,2;2;0,3;3;0,5;5;0,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
2,21232E+12;0;VG;Arzfeld, VG;G;0;6774;4258;2516;0;5075;2392;74,9;82;1,6;4993;98,4;1296;26;1902;38,1;183;3,7;665;13,3;47;0,9;730;14,6;129;2,6;;;;;41;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1,1;5021;98,9;832;16,6;2137;42,6;216;4,3;692;13,8;54;1,1;749;14,9;145;2,9;61;1,2;41;0,8;22;0,4;68;1,4;4;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;GD;Arzfeld;G;0;1074;535;539;0;793;507;73,8;12;1,5;781;98,5;212;27,1;337;43,1;28;3,6;91;11,7;4;0,5;80;10,2;14;1,8;;;;;15;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1,4;782;98,6;129;16,5;370;47,3;34;4,3;102;13;3;0,4;84;10,7;18;2,3;17;2,2;8;1;6;0,8;9;1,2;2;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;1;SB;Arzfeld;U;0;1074;535;539;0;793;507;73,8;12;1,5;781;98,5;212;27,1;337;43,1;28;3,6;91;11,7;4;0,5;80;10,2;14;1,8;;;;;15;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1,4;782;98,6;129;16,5;370;47,3;34;4,3;102;13;3;0,4;84;10,7;18;2,3;17;2,2;8;1;6;0,8;9;1,2;2;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;GD;Dackscheid;G;0;88;59;29;0;64;29;72,7;4;6,3;60;93,8;17;28,3;19;31,7;1;1,7;13;21,7;0;0;9;15;1;1,7;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4,7;61;95,3;11;18;22;36,1;0;0;15;24,6;0;0;9;14,8;2;3,3;0;0;1;1,6;1;1,6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;1;SB;Dackscheid;U;0;88;59;29;0;64;29;72,7;4;6,3;60;93,8;17;28,3;19;31,7;1;1,7;13;21,7;0;0;9;15;1;1,7;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4,7;61;95,3;11;18;22;36,1;0;0;15;24,6;0;0;9;14,8;2;3,3;0;0;1;1,6;1;1,6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;GD;Dahnen;G;0;193;127;66;0;148;62;76,7;4;2,7;144;97,3;33;22,9;73;50,7;6;4,2;13;9;0;0;13;9;5;3,5;;;;;1;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;148;100;20;13,5;82;55,4;5;3,4;13;8,8;1;0,7;15;10,1;5;3,4;2;1,4;0;0;0;0;5;3,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;1;SB;Dahnen;U;0;193;127;66;0;148;62;76,7;4;2,7;144;97,3;33;22,9;73;50,7;6;4,2;13;9;0;0;13;9;5;3,5;;;;;1;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;148;100;20;13,5;82;55,4;5;3,4;13;8,8;1;0,7;15;10,1;5;3,4;2;1,4;0;0;0;0;5;3,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;0;GD;Daleiden;G;0;568;328;240;0;410;235;72,2;5;1,2;405;98,8;106;26,2;175;43,2;12;3;51;12,6;2;0,5;54;13,3;5;1,2;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;406;99;79;19,5;187;46,1;12;3;49;12,1;3;0,7;53;13,1;7;1,7;8;2;2;0,5;1;0,2;5;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;+
2,21232E+12;1;SB;Daleiden-Reipeldingen;U;0;568;328;240;0;410;235;72,2;5;1,2;405;98,8;106;26,2;175;43,2;12;3;51;12,6;2;0,5;54;13,3;5;1,2;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;406;99;79;19,5;187;46,1;12;3;49;12,1;3;0,7;53;13,1;7;1,7;8;2;2;0,5;1;0,2;5;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;+
2,21232E+12;0;GD;Dasburg;G;0;127;80;47;0;106;45;83,5;1;0,9;105;99,1;21;20;48;45,7;5;4,8;18;17,1;0;0;8;7,6;3;2,9;;;;;2;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,9;104;98,1;18;17,3;46;44,2;4;3,8;18;17,3;0;0;8;7,7;3;2,9;3;2,9;0;0;2;1,9;2;1,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,21232E+12;1;SB;Dasburg;U;0;127;80;47;0;106;45;83,5;1;0,9;105;99,1;21;20;48;45,7;5;4,8;18;17,1;0;0;8;7,6;3;2,9;;;;;2;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,9;104;98,1;18;17,3;46;44,2;4;3,8;18;17,3;0;0;8;7,7;3;2,9;3;2,9;0;0;2;1,9;2;1,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
