county_code,year,share_65plus,median_age,share_foreign,share_female,gdp_per_capita,share_primary_sector,share_secondary_sector,share_tertiary_sector,share_micro_enterprises,share_large_enterprises,unemployment_rate,share_longterm_unemployed,youth_unemployment_rate,share_abitur,share_no_degree,students_per_100,apprentices_per_100,purchasing_power,share_low_income_hh,physician_density,hospital_beds_per_capita,gp_density,childcare_under3,childcare_3to6,building_permits_per_capita,rent_level,living_space_per_capita,cars_per_capita,municipal_debt_per_capita,tax_revenue_per_capita
03159,2018.0,22.5,44.37,8.48,50.87,35.46,1.01,27.9,71.08,85.41,0.48,5.71,42.34,5.33,43.68,6.23,114.95,11.96,23317.03,33.1,17.62,10.4,7.15,36.13,88.94,2.2,8.17,49.92,549.04,1635.41,802.47
03159,2019.0,22.79,44.51,8.7,50.92,36.34,1.02,26.76,72.23,83.33,0.48,5.34,42.22,4.9,40.55,7.1,117.0,13.0,22922.76,32.11,17.77,10.45,7.21,38.51,86.74,2.26,8.38,50.44,557.69,1516.24,836.15
03159,2020.0,23.16,44.66,8.88,50.91,36.03,0.94,27.27,71.79,82.86,0.5,6.12,38.95,5.79,17.65,9.21,124.8,15.34,23969.5,31.29,18.04,10.19,7.25,37.59,88.26,3.55,8.81,51.0,566.03,,
03159,2021.0,23.35,44.69,9.29,50.9,38.95,1.06,29.54,69.39,82.81,0.53,5.73,48.37,4.77,42.13,4.54,107.16,14.51,24957.04,30.47,17.83,10.61,7.08,,,3.25,9.07,51.3,572.2,,
03159,2022.0,23.33,44.53,10.93,50.97,,,,,82.85,0.5,,45.83,4.61,42.26,6.28,,13.88,,,17.57,,6.98,,,1.99,9.53,50.85,566.19,,
03241,1995.0,16.55,40.73,10.94,51.9,27.76,,,,,,,36.62,,30.37,8.78,50.01,,,,,,,,,5.55,,,469.61,,571.31
03241,1996.0,16.56,40.84,11.47,51.85,27.75,,,,,,,32.38,,30.32,8.12,50.86,,,,,,,,,3.43,,,471.61,,554.21
03241,1997.0,16.6,40.96,11.82,51.84,28.26,,,,,,,34.26,,29.41,9.2,51.41,,,,,,,,,2.75,,,475.24,,533.54
03241,1998.0,16.68,41.15,10.55,51.83,29.05,,,,,,11.43,40.3,,28.52,8.83,51.02,,,,,,,,,3.6,,,477.08,,582.49
03241,1999.0,17.0,41.32,10.66,51.81,28.93,,,,,,10.79,40.39,,28.15,9.05,46.74,,,,,,,,,4.21,,,475.13,,595.9
03241,2000.0,17.35,41.46,10.7,51.79,30.2,0.39,24.0,75.61,,,9.68,39.93,,28.59,9.04,44.68,,,,,,,,,2.35,,,479.27,,588.75
03241,2001.0,17.72,41.61,10.75,51.76,30.43,0.44,25.33,74.23,,,9.69,35.25,,27.68,10.09,44.29,,,,,,,,,2.78,,,490.09,,546.16
03241,2002.0,18.13,41.76,10.87,51.73,30.85,0.34,24.63,75.03,,,10.16,33.75,,27.5,9.81,44.48,,,,,,,,,2.25,,,492.19,,535.93
03241,2003.0,18.62,41.94,10.75,51.7,31.22,0.33,24.86,74.81,,,10.67,36.6,,27.84,10.68,42.3,,,,,,,,,2.6,,,494.5,,493.34
03241,2004.0,19.19,42.15,10.62,51.7,31.23,0.37,22.52,77.11,,,10.34,38.41,,21.15,6.96,42.22,,,,,6.98,,,,2.13,,,496.97,,535.68
03241,2005.0,19.77,42.35,10.53,51.66,33.52,0.27,23.72,76.01,,,14.1,34.2,,28.69,8.37,41.36,,,,,6.82,,,,1.54,,,498.7,,571.36
03241,2006.0,20.31,42.57,10.44,51.62,35.39,0.25,24.25,75.5,89.15,0.42,12.07,50.94,,28.45,7.79,39.57,,,,,6.48,,8.5,85.33,2.12,,,502.11,,637.74
03241,2007.0,20.59,42.74,10.38,51.59,35.87,0.29,22.43,77.27,89.09,0.42,10.04,47.29,,30.63,7.53,37.91,,,,,6.36,,10.56,89.7,1.19,,,503.96,,686.07
03241,2008.0,20.87,42.9,10.21,51.56,36.84,0.32,24.35,75.32,88.96,0.42,9.14,42.79,8.88,30.73,7.98,38.04,,,,,6.37,,12.78,89.0,0.82,,,447.93,,747.47
03241,2009.0,21.09,43.09,10.13,51.51,35.77,0.29,20.92,78.79,88.75,0.42,9.26,42.48,8.98,33.43,6.34,38.49,,,,,6.38,,15.18,89.84,0.83,,,447.15,,648.0
03241,2010.0,20.99,43.25,10.18,51.46,36.89,0.33,23.57,76.11,88.45,0.43,9.07,41.72,8.64,37.91,6.18,39.34,14.1,,,,6.34,,19.1,89.32,1.25,5.83,,452.31,2221.48,702.85
03241,2011.0,21.02,43.34,9.32,51.64,39.8,0.39,23.6,76.0,88.27,0.43,8.62,41.31,7.79,48.76,4.75,43.73,14.6,,,,6.48,,21.23,90.13,1.91,5.96,46.53,468.56,2366.93,758.36
03241,2012.0,21.02,43.45,9.64,51.56,40.12,0.35,23.58,76.07,88.09,0.45,8.18,41.41,7.57,39.48,5.31,45.36,15.73,,,,6.42,,23.71,92.09,2.22,6.01,46.55,472.98,2528.62,822.3
03241,2013.0,21.04,43.52,10.06,51.47,39.72,0.41,22.43,77.16,87.87,0.46,8.2,41.27,7.7,38.9,4.86,46.96,14.34,22577.92,34.54,,6.37,,24.7,92.5,1.75,6.32,46.49,476.83,2503.34,842.13
03241,2014.0,21.09,43.56,10.65,51.38,40.9,0.37,22.01,77.62,87.68,0.47,8.25,41.01,7.75,39.21,4.57,49.26,15.33,22948.92,34.34,,6.26,,28.72,93.32,1.89,6.58,46.39,478.91,2529.85,833.56
03241,2015.0,20.93,43.44,11.96,51.09,41.01,0.29,20.51,79.2,86.82,0.5,7.83,42.55,7.1,39.91,4.75,48.98,14.22,23120.83,33.99,16.14,6.12,6.23,29.34,91.88,2.73,7.0,46.01,478.38,2427.26,878.84
03241,2016.0,20.99,43.46,12.55,51.12,43.47,0.29,22.65,77.06,86.52,0.51,7.49,41.72,7.26,40.94,4.97,50.06,12.57,24023.21,33.5,16.33,6.17,6.42,29.69,92.78,3.12,7.4,46.11,484.16,2547.58,907.07
03241,2017.0,21.06,43.49,13.14,51.09,44.22,0.35,22.29,77.36,86.19,0.51,7.09,41.22,6.49,40.29,5.25,52.84,12.73,24615.14,32.87,16.31,6.14,6.48,31.19,90.45,2.09,7.73,46.24,489.88,2701.92,971.34
03241,2018.0,21.07,43.5,13.75,51.0,45.81,0.28,23.19,76.53,85.99,0.52,6.62,40.57,6.0,39.57,5.82,54.15,13.29,24600.38,31.96,16.32,6.03,6.47,32.7,90.2,2.95,8.01,46.31,494.45,2738.95,1054.88
03241,2019.0,21.22,43.59,14.03,51.03,47.47,0.34,22.86,76.8,84.34,0.55,6.41,38.01,5.72,40.93,5.9,55.73,14.12,24186.69,30.96,16.4,6.16,6.45,33.87,88.97,3.97,8.22,46.62,500.07,2614.8,1092.68
03241,2020.0,21.4,43.65,14.26,51.05,46.13,0.33,22.35,77.32,83.78,0.56,7.49,35.14,7.15,16.29,7.53,56.39,16.03,25209.99,30.17,16.35,5.88,6.51,34.34,90.11,3.64,8.61,46.94,506.15,,
03241,2021.0,21.5,43.65,14.74,51.02,47.84,0.36,22.01,77.63,83.92,0.56,7.58,45.96,6.76,40.99,6.26,55.88,15.23,25940.2,28.75,16.18,5.97,6.56,,,4.47,8.99,47.11,511.48,,
03241,2022.0,21.41,43.5,16.43,51.14,,,,,83.77,0.56,,47.34,5.94,40.57,6.23,,14.42,,,15.95,,6.47,,,3.14,9.24,46.82,507.15,,
03251,1995.0,15.58,39.62,5.7,50.46,18.5,,,,,,,23.22,,21.14,10.42,0.0,,,,,,,,,5.84,,,544.69,,494.4
03251,1996.0,15.68,39.75,5.8,50.49,18.16,,,,,,,25.83,,21.71,11.54,0.0,,,,,,,,,4.88,,,552.55,,442.23
03251,1997.0,15.81,39.95,5.76,50.46,18.49,,,,,,,30.69,,21.98,10.44,0.0,,,,,,,,,4.9,,,558.15,,436.28
03251,1998.0,15.84,40.11,5.15,50.47,18.62,,,,,,7.94,33.69,,19.96,8.69,0.0,,,,,,,,,6.21,,,554.25,,464.57
03251,1999.0,16.15,40.29,5.22,50.48,18.1,,,,,,7.33,34.41,,19.07,10.84,0.0,,,,,,,,,7.52,,,556.03,,472.16
03251,2000.0,16.53,40.52,5.08,50.44,19.42,5.04,29.32,65.64,,,6.3,34.06,,18.67,9.91,0.0,,,,,,,,,5.3,,,565.97,,487.22
03251,2001.0,16.96,40.73,5.12,50.45,19.83,6.17,29.1,64.73,,,6.22,30.23,,18.84,9.76,0.53,,,,,,,,,5.49,,,577.6,,455.66
03251,2002.0,17.44,40.94,5.06,50.39,19.67,4.7,29.83,65.47,,,6.52,28.58,,18.54,9.53,1.07,,,,,,,,,5.3,,,584.97,,469.92
03251,2003.0,17.95,41.19,5.06,50.37,19.73,4.46,28.83,66.71,,,6.91,28.1,,17.76,9.95,1.09,,,,,,,,,4.76,,,589.18,,454.17
03251,2004.0,18.6,41.48,5.04,50.37,20.76,4.96,30.58,64.46,,,7.09,32.01,,13.56,6.31,0.94,,,,,2.65,,,,3.11,,,594.58,,469.25
03251,2005.0,19.31,41.8,5.09,50.38,20.37,3.8,29.44,66.77,,,8.43,28.29,,18.1,6.27,0.85,,,,,2.58,,,,3.0,,,601.05,,490.43
03251,2006.0,19.88,42.13,5.09,50.37,21.54,3.51,30.48,66.01,88.71,0.16,7.33,31.64,,18.63,7.09,0.9,,,,,2.49,,3.93,79.2,2.65,,,611.64,,591.98
03251,2007.0,20.19,42.46,5.15,50.4,22.46,3.9,29.97,66.13,88.56,0.16,6.35,34.67,,21.09,5.46,1.0,,,,,2.44,,6.57,84.8,1.71,,,617.09,,659.8
03251,2008.0,20.56,42.8,5.09,50.37,23.66,4.31,28.96,66.73,88.65,0.17,5.26,31.94,5.8,20.2,4.95,1.13,,,,,2.62,,8.81,88.02,1.39,,,549.99,,668.11
03251,2009.0,20.86,43.15,5.13,50.37,22.04,4.54,26.19,69.27,88.5,0.14,5.27,26.01,6.06,23.19,4.53,1.26,,,,,2.19,,13.11,88.63,1.81,,,555.01,,646.08
03251,2010.0,20.78,43.43,5.32,50.32,23.85,5.4,29.04,65.56,88.5,0.15,4.99,26.58,5.71,24.04,4.89,1.3,16.33,,,,2.35,,15.09,89.62,1.93,5.09,,562.49,816.45,631.23
03251,2011.0,20.94,43.77,3.83,50.58,26.6,6.28,29.74,63.98,88.24,0.17,4.51,27.61,4.86,36.75,4.33,1.43,17.63,,,,2.35,,20.9,90.24,2.79,5.51,52.87,580.95,838.78,669.31
03251,2012.0,21.23,44.07,4.04,50.52,26.91,5.67,31.02,63.31,88.23,0.18,4.47,26.84,4.83,29.94,3.87,1.47,19.07,,,,2.3,,21.58,92.06,2.99,5.51,53.29,591.14,790.83,751.64
03251,2013.0,21.44,44.34,4.49,50.42,27.03,6.56,29.23,64.21,88.07,0.18,4.6,28.78,5.0,28.04,3.52,1.66,17.66,22337.49,28.3,,2.3,,25.61,92.7,3.21,5.34,53.61,598.86,758.32,763.81
03251,2014.0,21.76,44.55,5.07,50.39,28.17,5.9,30.52,63.59,87.79,0.21,4.58,31.03,4.88,27.69,2.54,1.67,18.74,22789.71,28.08,,2.29,,26.73,91.39,3.0,5.91,53.72,602.86,739.94,757.44
03251,2015.0,21.83,44.6,6.53,50.24,28.04,4.63,30.41,64.96,86.47,0.19,4.4,31.45,4.6,28.71,2.94,1.59,17.74,23015.47,27.78,9.81,2.24,5.13,27.07,90.88,3.61,5.89,53.41,604.16,711.34,790.29
03251,2016.0,22.0,44.67,7.2,50.31,29.42,4.67,32.87,62.46,86.37,0.19,4.34,30.66,4.92,31.23,3.28,1.36,16.05,24103.89,27.34,10.09,2.23,5.29,26.67,92.78,3.91,6.35,53.56,610.59,707.68,823.03
03251,2017.0,22.19,44.77,7.76,50.33,30.78,5.22,32.74,62.04,85.96,0.19,4.2,29.62,4.79,31.46,4.08,1.48,16.17,24560.76,26.73,10.32,2.33,5.35,29.5,89.69,3.53,6.22,53.72,619.19,665.58,866.02
03251,2018.0,22.35,44.83,8.22,50.27,30.26,4.08,31.51,64.41,85.91,0.18,3.94,30.94,4.44,28.87,4.61,2.37,16.83,24578.13,25.93,10.22,2.23,5.35,30.42,90.17,3.26,6.64,53.92,626.6,651.59,913.76
03251,2019.0,22.61,44.97,8.4,50.31,31.44,4.84,31.18,63.98,83.82,0.22,3.87,29.3,4.35,29.29,5.46,2.56,17.37,24204.65,25.05,10.26,2.29,5.38,34.48,89.7,3.34,6.99,54.27,636.22,561.53,927.71
03251,2020.0,22.73,45.0,8.7,50.27,30.58,4.35,31.21,64.45,83.37,0.22,4.57,29.14,5.2,1.88,6.84,2.35,19.69,25328.74,24.37,10.32,2.22,5.32,34.31,90.2,2.97,7.05,54.42,644.38,,
03251,2021.0,22.95,45.01,8.87,50.31,32.71,4.59,31.53,63.88,83.42,0.23,4.35,38.34,4.2,25.84,5.23,2.34,19.0,26169.34,23.25,10.24,2.21,5.31,,,2.42,7.34,54.51,651.6,,
03251,2022.0,22.89,44.82,10.29,50.45,,,,,83.49,0.24,,34.63,3.77,27.3,5.31,,17.32,,,10.05,,5.22,,,2.56,7.54,53.63,647.8,,
03252,1995.0,19.92,42.0,8.35,52.53,22.26,,,,,,,33.69,,17.22,11.07,0.0,,,,,,,,,5.13,,,510.02,,491.65
03252,1996.0,19.92,42.1,8.77,52.45,22.93,,,,,,,30.52,,19.36,9.82,0.0,,,,,,,,,4.14,,,520.35,,435.53
03252,1997.0,19.9,42.2,8.92,52.44,22.13,,,,,,,34.81,,21.6,12.26,0.0,,,,,,,,,3.72,,,524.99,,463.58
03252,1998.0,19.87,42.36,8.39,52.38,22.14,,,,,,12.92,40.77,,19.17,10.94,0.0,,,,,,,,,4.56,,,526.01,,469.86
03252,1999.0,20.1,42.49,8.53,52.26,24.08,,,,,,12.49,42.75,,20.12,10.51,0.0,,,,,,,,,5.21,,,530.27,,504.72
03252,2000.0,20.52,42.67,8.52,52.25,23.59,1.32,37.58,61.1,,,11.34,43.41,,21.06,11.46,0.0,,,,,,,,,3.65,,,540.88,,575.08
03252,2001.0,20.92,42.88,8.46,52.17,23.28,1.55,36.42,62.03,,,11.22,38.01,,19.62,11.88,0.0,,,,,,,,,3.39,,,554.88,,477.07
03252,2002.0,21.29,43.08,8.28,52.17,23.5,1.17,35.76,63.07,,,11.65,36.23,,18.77,12.65,0.0,,,,,,,,,3.03,,,562.76,,479.15
03252,2003.0,21.77,43.3,8.2,52.17,21.35,1.22,29.38,69.4,,,12.22,36.54,,18.6,13.95,0.0,,,,,,,,,2.1,,,567.31,,411.16
03252,2004.0,22.37,43.55,8.13,52.12,23.13,1.33,28.03,70.64,,,12.09,40.6,,15.7,9.1,0.0,,,,,7.41,,,,2.45,,,574.96,,466.83
03252,2005.0,22.97,43.77,7.99,52.07,23.89,1.0,28.76,70.24,,,14.29,37.14,,20.95,11.72,0.0,,,,,6.96,,,,1.85,,,579.41,,497.47
03252,2006.0,23.58,44.11,7.87,52.08,25.71,0.99,28.46,70.55,89.43,0.29,12.36,41.35,,20.75,11.9,0.0,,,,,6.9,,4.4,85.52,1.12,,,589.99,,527.71
03252,2007.0,23.79,44.3,7.77,51.9,25.6,1.15,31.71,67.14,89.26,0.28,10.95,39.34,,22.11,10.12,0.0,,,,,6.87,,4.86,89.67,0.77,,,594.23,,509.38
03252,2008.0,24.19,44.61,7.73,51.79,28.41,1.12,36.86,62.02,89.19,0.29,9.38,36.88,9.68,21.39,9.85,0.0,,,,,6.5,,7.27,94.1,0.89,,,528.71,,605.56
03252,2009.0,24.42,44.88,7.69,51.72,27.21,1.02,33.78,65.2,88.69,0.27,9.14,32.83,9.1,23.57,6.6,0.0,,,,,6.5,,8.35,96.04,0.67,,,530.79,,552.91
03252,2010.0,24.37,45.16,7.84,51.71,28.87,1.09,36.07,62.83,88.63,0.27,8.95,33.47,8.57,26.7,7.39,0.0,14.51,,,,6.52,,11.8,94.09,0.98,4.7,,537.55,1925.11,525.47
03252,2011.0,24.44,45.66,6.13,52.07,30.79,1.45,34.88,63.67,88.52,0.28,8.21,35.44,8.59,39.3,7.23,3.23,15.76,,,,6.72,,15.62,98.18,0.73,4.69,52.64,558.5,2038.7,545.83
03252,2012.0,24.62,45.93,6.3,52.06,30.68,1.44,33.54,65.02,88.1,0.3,8.04,37.6,8.58,31.27,5.96,3.51,17.08,,,,7.14,,22.66,100.15,1.0,4.78,53.09,567.88,1950.2,655.1
03252,2013.0,24.81,46.14,6.62,51.98,30.71,1.59,32.85,65.56,87.97,0.31,8.2,37.56,9.0,28.7,7.14,4.27,16.19,21186.65,33.93,,7.3,,25.76,100.33,0.92,4.74,53.55,575.26,1917.18,631.09
03252,2014.0,25.0,46.28,7.23,51.91,32.15,1.45,33.43,65.12,87.82,0.34,7.89,40.99,9.15,31.85,5.74,4.39,17.44,21634.56,33.7,,7.5,,26.51,99.22,0.62,4.93,53.64,579.28,1756.42,653.97
03252,2015.0,25.03,46.31,8.27,51.71,32.39,1.19,32.52,66.29,86.91,0.41,7.33,39.34,8.35,31.21,5.45,4.7,17.6,21780.42,33.36,15.68,7.5,6.76,25.35,96.69,0.86,5.12,53.58,582.85,1651.02,715.96
03252,2016.0,25.2,46.36,9.17,51.71,33.35,1.22,33.57,65.22,86.95,0.46,7.13,39.13,7.43,32.99,3.87,4.5,15.63,22769.05,32.87,14.59,7.45,6.86,27.12,94.02,1.27,5.1,53.69,592.92,1627.64,716.48
03252,2017.0,25.39,46.42,9.74,51.7,33.99,1.38,35.21,63.41,86.49,0.46,6.76,39.14,6.7,30.34,4.96,4.83,15.2,23434.48,32.26,14.72,7.62,6.91,28.5,90.15,0.76,5.35,53.81,600.02,1695.3,671.16
03252,2018.0,25.37,46.4,10.24,51.64,34.63,1.29,35.84,62.87,86.22,0.46,6.23,39.63,5.57,30.4,7.29,4.38,15.41,23415.5,31.35,14.78,7.43,6.87,28.65,87.92,0.9,5.53,53.82,604.53,1943.08,725.52
03252,2019.0,25.48,46.4,10.55,51.61,36.17,1.33,37.85,60.81,84.17,0.5,6.08,34.69,5.9,29.67,10.56,4.85,16.17,23068.3,30.36,14.66,7.46,6.88,30.46,89.84,1.6,5.7,53.97,611.56,2049.82,785.98
03252,2020.0,25.64,46.36,10.97,51.62,36.65,1.24,38.82,59.95,84.06,0.5,6.74,32.73,6.78,3.95,12.85,4.66,17.92,24048.73,29.58,14.86,7.32,6.78,29.67,89.52,1.7,6.02,54.1,619.3,,
03252,2021.0,25.7,46.22,11.43,51.56,38.38,1.33,39.47,59.21,83.89,0.48,6.61,42.02,5.44,30.18,7.6,4.48,16.52,24771.19,28.83,15.29,7.19,6.49,,,1.79,6.16,54.11,625.04,,
03252,2022.0,25.52,45.96,13.05,51.69,,,,,84.01,0.46,,39.59,5.57,31.06,8.83,,16.65,,,15.12,,6.42,,,2.85,6.59,53.81,622.97,,
03254,1995.0,17.68,40.69,6.16,51.92,18.0,,,,,,,37.95,,26.99,10.7,28.88,,,,,,,,,4.67,,,488.63,,455.91
03254,1996.0,17.69,40.84,6.4,51.82,18.28,,,,,,,34.78,,27.14,8.93,43.97,,,,,,,,,2.76,,,496.58,,423.64
03254,1997.0,17.71,40.97,6.46,51.79,18.72,,,,,,,38.43,,25.49,10.12,46.55,,,,,,,,,2.93,,,504.38,,405.97
03254,1998.0,17.72,41.1,5.85,51.76,18.94,,,,,,10.64,42.45,,26.02,9.38,47.61,,,,,,,,,2.94,,,508.09,,443.72
03254,1999.0,17.98,41.31,5.9,51.75,18.92,,,,,,10.07,41.22,,28.66,8.27,46.27,,,,,,,,,4.08,,,510.72,,435.17
03254,2000.0,18.35,41.47,5.81,51.73,18.95,1.39,33.16,65.45,,,8.81,40.3,,26.37,11.47,46.84,,,,,,,,,3.38,,,514.68,,445.88
03254,2001.0,18.8,41.69,5.81,51.69,18.99,1.65,31.8,66.55,,,8.83,35.09,,27.62,10.28,49.83,,,,,,,,,3.63,,,530.27,,424.89
03254,2002.0,19.19,41.89,5.82,51.69,19.96,1.23,33.93,64.84,,,8.72,33.47,,26.13,8.66,50.76,,,,,,,,,3.02,,,535.5,,446.17
03254,2003.0,19.69,42.13,5.84,51.65,20.53,1.13,35.19,63.67,,,8.96,31.85,,25.82,10.25,51.1,,,,,,,,,3.31,,,540.17,,417.61
03254,2004.0,20.3,42.41,5.85,51.67,20.62,1.28,33.03,65.69,,,8.81,34.74,,18.77,7.53,52.44,,,,,6.57,,,,2.66,,,545.31,,447.17
03254,2005.0,20.92,42.69,5.78,51.63,20.74,0.93,33.52,65.54,,,11.65,33.69,,26.36,10.12,51.11,,,,,6.5,,,,1.67,,,548.48,,452.39
03254,2006.0,21.45,42.94,5.65,51.7,21.02,0.94,32.21,66.85,89.06,0.28,11.16,43.36,,26.24,9.08,43.93,,,,,6.43,,6.91,94.66,1.92,,,552.85,,473.68
03254,2007.0,21.71,43.19,5.58,51.69,21.4,1.11,30.83,68.06,88.92,0.28,8.96,44.05,,30.35,6.86,34.51,,,,,6.31,,7.74,92.74,0.91,,,557.15,,524.78
03254,2008.0,22.04,43.46,5.54,51.72,22.61,1.18,31.56,67.26,88.52,0.31,8.1,37.98,8.76,27.18,6.72,31.93,,,,,6.3,,10.27,94.17,0.73,,,499.74,,542.1
03254,2009.0,22.37,43.78,5.5,51.7,21.71,1.03,29.53,69.44,88.19,0.32,8.52,35.86,9.12,31.15,7.8,33.53,,,,,6.29,,13.12,94.21,0.82,,,502.37,,497.74
03254,2010.0,22.34,44.06,5.59,51.63,22.7,1.11,30.63,68.26,88.01,0.33,8.73,37.69,8.76,33.57,6.33,34.62,13.53,,,,6.32,,16.79,89.86,0.98,5.0,,509.06,2195.89,481.81
03254,2011.0,22.32,44.35,4.72,51.76,24.49,1.34,30.79,67.87,87.73,0.36,8.13,42.78,7.76,46.81,5.5,38.09,14.53,,,,6.53,,19.54,95.34,1.06,5.0,49.64,526.9,2338.53,551.99
03254,2012.0,22.47,44.6,4.9,51.71,25.38,1.2,30.62,68.18,87.49,0.37,7.62,40.52,7.01,36.73,5.68,39.64,16.17,,,,6.66,,24.3,96.28,1.58,5.0,49.95,534.08,2360.71,603.45
03254,2013.0,22.66,44.83,5.19,51.63,24.78,1.4,29.42,69.18,87.25,0.39,7.6,40.6,7.3,34.41,5.67,41.87,14.71,21601.34,31.51,,6.72,,25.59,97.42,1.6,5.22,50.28,540.53,2372.66,617.3
03254,2014.0,22.9,45.0,5.59,51.58,26.08,1.26,30.64,68.09,87.11,0.34,7.43,41.02,7.15,34.27,5.94,44.29,15.88,22023.62,31.32,,6.68,,28.06,99.48,1.32,5.3,50.44,543.68,1897.82,643.03
03254,2015.0,22.93,44.94,6.83,51.27,26.43,0.98,29.67,69.34,86.08,0.39,7.01,43.21,6.5,35.33,6.89,44.79,14.63,22259.05,31.03,14.46,6.37,6.69,28.18,91.97,1.63,5.45,50.19,544.54,1854.86,666.93
03254,2016.0,23.08,45.05,7.31,51.29,27.12,1.02,29.42,69.56,85.84,0.42,6.62,41.97,6.27,36.22,6.16,47.72,13.35,23153.03,30.57,14.76,6.15,6.8,27.32,92.31,1.95,5.48,50.37,550.76,1938.51,674.02
03254,2017.0,23.23,45.13,7.63,51.26,28.16,1.21,29.8,68.99,85.47,0.46,6.45,39.7,5.96,34.37,6.38,49.29,13.18,23810.12,30.0,14.76,6.35,6.72,27.88,90.78,1.49,5.8,50.68,561.46,1840.55,720.93
03254,2018.0,23.32,45.19,8.13,51.22,28.41,1.04,28.92,70.04,85.59,0.48,6.04,41.2,5.29,36.72,6.2,50.86,14.03,23808.4,29.14,14.81,6.49,6.71,29.46,90.37,2.12,6.08,50.91,568.97,1899.94,748.2
03254,2019.0,23.5,45.25,8.39,51.22,29.7,1.23,29.32,69.46,83.61,0.54,5.74,39.09,5.01,35.7,7.23,53.24,14.08,23428.78,28.22,14.54,6.52,6.68,29.64,90.83,2.36,6.32,51.29,576.63,1931.78,793.78
03254,2020.0,23.65,45.29,8.6,51.16,29.46,1.17,28.53,70.3,82.92,0.5,6.46,36.37,6.04,9.74,8.18,54.9,16.03,24446.46,27.46,14.68,6.19,6.76,30.43,92.84,2.46,6.75,51.61,584.17,,
03254,2021.0,23.85,45.33,8.88,51.16,30.44,1.28,28.66,70.05,82.66,0.5,6.45,44.88,5.37,33.81,5.85,55.58,15.18,25205.88,26.7,14.99,6.18,6.85,,,3.01,6.91,51.99,591.55,,
03254,2022.0,23.73,45.14,10.56,51.23,,,,,82.46,0.49,,43.1,5.22,34.35,7.07,,14.22,,,14.8,,6.76,,,2.42,7.31,51.6,587.25,,
03255,1995.0,19.43,41.44,7.47,51.69,20.71,,,,,,,34.94,,16.82,10.06,12.41,,,,,,,,,3.28,,,517.38,,435.45
03255,1996.0,19.51,41.61,7.63,51.71,19.4,,,,,,,32.57,,13.84,12.34,13.61,,,,,,,,,2.51,,,522.63,,430.6
03255,1997.0,19.64,41.78,7.7,51.54,19.11,,,,,,,39.71,,13.49,11.69,14.62,,,,,,,,,1.78,,,533.12,,407.44
03255,1998.0,19.76,41.97,7.05,51.54,18.98,,,,,,11.52,41.94,,16.81,11.88,15.3,,,,,,,,,2.62,,,537.31,,424.33
03255,1999.0,20.07,42.2,6.92,51.5,20.73,,,,,,11.08,39.55,,11.83,12.4,14.47,,,,,,,,,3.31,,,544.56,,408.59
03255,2000.0,20.54,42.44,6.83,51.43,20.09,2.18,48.21,49.61,,,9.67,40.3,,12.6,12.47,14.35,,,,,,,,,2.06,,,553.59,,453.3
03255,2001.0,21.11,42.71,6.77,51.4,19.77,2.67,46.55,50.78,,,9.86,35.02,,12.81,14.99,14.3,,,,,,,,,2.08,,,568.37,,362.38
03255,2002.0,21.65,42.96,6.86,51.31,20.22,2.07,47.85,50.08,,,10.7,34.89,,16.06,12.7,14.7,,,,,,,,,1.28,,,571.57,,396.39
03255,2003.0,22.22,43.24,6.8,51.22,20.1,1.92,47.99,50.09,,,11.18,35.48,,14.04,13.24,15.07,,,,,,,,,1.93,,,577.01,,342.56
03255,2004.0,22.93,43.57,6.71,51.28,19.81,2.19,46.09,51.71,,,11.64,38.61,,10.79,9.34,15.21,,,,,4.52,,,,1.26,,,586.05,,379.28
03255,2005.0,23.63,43.88,6.63,51.18,20.03,1.55,47.45,51.0,,,14.58,37.0,,16.62,8.11,14.79,,,,,4.44,,,,0.95,,,592.65,,365.96
03255,2006.0,24.3,44.28,6.52,51.15,21.5,1.55,48.5,49.95,89.46,0.21,12.52,44.75,,14.29,9.69,13.58,,,,,4.4,,4.41,75.51,1.04,,,600.5,,430.96
03255,2007.0,24.5,44.53,6.53,51.21,22.81,1.73,48.37,49.9,89.35,0.21,10.57,41.96,,14.51,8.66,14.58,,,,,4.38,,6.3,84.47,0.59,,,610.27,,532.69
03255,2008.0,24.84,44.86,6.44,51.1,23.28,1.87,46.99,51.14,88.72,0.21,8.86,35.65,8.18,13.32,9.85,15.66,,,,,4.33,,7.09,92.96,0.31,,,549.75,,563.56
03255,2009.0,25.01,45.12,6.45,50.95,22.63,1.73,45.6,52.66,88.8,0.21,9.04,29.01,9.2,19.31,8.6,17.13,,,,,4.29,,8.78,91.78,0.35,,,555.94,,538.96
03255,2010.0,24.95,45.38,6.59,50.86,25.51,1.79,48.78,49.43,88.39,0.21,9.19,32.45,9.21,19.28,3.89,17.58,16.17,,,,4.25,,10.61,96.7,0.44,4.35,,563.16,1036.28,517.05
03255,2011.0,24.9,45.78,4.19,50.92,25.18,2.38,47.28,50.33,88.42,0.21,8.2,33.89,7.5,27.64,4.82,19.12,16.28,,,,4.11,,13.82,93.8,0.42,4.23,54.04,569.05,1172.25,542.77
