county,year,Arbeitslosenquote_inkar,Zuzugsrate_inkar,Fortzugsrate_inkar,Haushaltseinkommen_inkar,Asylbewerber_inkar
9274,1995,,50.89,36.52,,
9274,1996,,45.74,35.93,,
9274,1997,,45.84,34.28,,
9275,1998,8.75,30.69,28.64,,
9275,1999,8.06,31.93,26.86,,
9275,2000,6.96,30.9,27.03,1148.56,
9275,2001,6.78,30.63,25.82,1207.54,
9275,2002,7.47,29.58,25.34,1201.39,
9275,2003,8.43,29.68,26.38,1236.47,
9275,2004,8.36,28.41,24.83,1281.49,
9275,2005,9.2,28.48,26.21,1314.8,
9275,2006,7.99,25.76,27.1,1383.82,
9275,2007,5.79,27.83,25.78,1440.46,
9275,2008,4.46,26.89,27.74,1458.27,
9275,2009,5.35,27.19,26.39,1417.29,
9275,2010,5.03,27.75,26.33,1452.26,0.64
9275,2011,4.17,30.99,26.72,1543,0.64
9275,2012,3.86,32.81,27.94,1607.5,1.45
9275,2013,3.8,36.06,28.82,1636.47,1.87
9275,2014,3.7,37.31,31.14,1670.79,3.95
9275,2015,3.66,47.09,32.96,1707.14,4.31
9275,2016,3.6,44.54,37.55,1761.6,3.77
9275,2017,3.25,45.06,33.63,1833.58,4.75
9275,2018,2.89,45.27,34.58,1886,5.97
9275,2019,2.79,42.43,36.11,1943.07,5.95
9275,2020,3.58,40.04,32.64,,5.76
9275,1995,,39.13,29.06,,
9275,1996,,33.73,28.52,,
9275,1997,,30.68,27.89,,
9276,1998,7.29,30.84,30.88,,
9276,1999,6.75,30.35,28.86,,
9276,2000,6.07,28.17,28.31,1080.73,
9276,2001,6.32,31.2,27.83,1141.34,
9276,2002,7.5,27.92,27.58,1144.91,
9276,2003,7.81,23.54,25.69,1179.68,
9276,2004,7.45,19.01,21.21,1213.59,
9276,2005,8.64,20.05,22.37,1228.94,
9276,2006,7.65,20.88,25.2,1264.03,
9276,2007,5.78,19.86,23.49,1303.47,
9276,2008,4.92,20.78,22.79,1351.73,
9276,2009,4.98,20.36,21.52,1345.16,
9276,2010,4.63,20.67,21.35,1402.12,0.86
9276,2011,4.14,21.88,23.1,1500.81,0.98
9276,2012,3.82,25.56,23.73,1551.06,0.42
9276,2013,3.8,25.58,22.25,1578.38,1.4
9276,2014,3.71,28.06,23.73,1611.26,5.34
9276,2015,3.67,39.2,27.59,1649.05,10.38
9276,2016,4.21,43.3,29.01,1711.65,4.73
9276,2017,3.62,35.26,27.89,1767.67,4.25
9276,2018,3.23,34.29,27.93,1826.11,3.91
9276,2019,3.05,31.56,31.17,1886.59,3.76
9276,2020,3.69,31.03,27.56,,3.56
9276,1995,,36.95,31.84,,
9276,1996,,31.53,28.83,,
9276,1997,,31.51,28.57,,
9277,1998,6.63,29.46,25.56,,
9277,1999,5.95,29.91,24.52,,
9277,2000,5.05,31.75,26.89,1201.47,
9277,2001,5.15,32.79,24.1,1253.72,
9277,2002,5.72,29.91,25.63,1255.38,
9277,2003,6.4,30.52,26.04,1301.73,
9277,2004,6.53,26.64,24.96,1361.55,
9277,2005,7.16,26.22,24.99,1383.97,
9277,2006,6.38,26.72,28.98,1430.89,
9277,2007,4.91,28.59,27.27,1477.47,
9277,2008,3.9,27.43,26.34,1520.37,
9277,2009,4.28,27.06,28.05,1490.67,
9277,2010,3.8,27.73,26.51,1549.37,0.01
9277,2011,3.41,32.35,28.19,1636.32,0.05
9277,2012,3.27,36.14,27.79,1681.44,1.36
9277,2013,3.5,35.78,30.09,1709.26,1.69
9277,2014,3.48,39.64,32.15,1748.98,3.41
9277,2015,3.49,46.52,34.48,1782.5,6.48
9277,2016,3.58,42.24,34.5,1898.85,4.51
9277,2017,3,42.48,33.34,1928.19,5.06
9277,2018,2.87,41.12,35.17,1984.33,3.89
9277,2019,2.96,45,34.79,2028.88,3.58
9277,2020,3.67,40.13,33.14,,3.24
9277,1995,,33.87,26.65,,
9277,1996,,33.36,27.34,,
9277,1997,,30.35,27.92,,
9278,1998,6.01,42.35,35.33,,
9278,1999,5.66,41.72,32.99,,
9278,2000,4.76,40.34,35,1144.03,
9278,2001,4.85,39.64,31.69,1199.24,
9278,2002,5.2,39.27,30.97,1203.94,
9278,2003,5.64,36.27,30.17,1249.04,
9278,2004,5.67,35.46,31.77,1315.6,
9278,2005,6.9,31.62,32.04,1336.26,
9278,2006,5.79,34.72,34.96,1375.53,
9278,2007,4.37,34.7,33.71,1419.83,
9278,2008,3.31,34.85,34.92,1464.39,
9278,2009,3.84,33.85,33.58,1437.6,
9278,2010,3.48,34.73,33.45,1502.62,0.55
9278,2011,2.81,42.07,38.28,1601.38,0.61
9278,2012,2.79,46.27,39.82,1653.47,1.3
9278,2013,2.9,51.46,43.85,1694.95,1.56
9278,2014,2.8,51.84,44,1729.97,3.11
9278,2015,2.9,57.41,47.53,1804.76,5.1
9278,2016,2.95,55.89,45.61,1868.55,3.54
9278,2017,2.45,50.57,43.83,1950.14,3.26
9278,2018,2.33,52.71,44.1,1998.82,4.07
9278,2019,2.45,51.96,46.06,2054.32,3.86
9278,2020,2.96,47.42,40.34,,3.44
9278,1995,,45.74,34.78,,
9278,1996,,41.43,33.57,,
9278,1997,,41.66,31.39,,
9279,1998,5.53,34.92,28.29,,
9279,1999,5.16,35.61,28.86,,
9279,2000,4.03,34.02,30.39,1267.74,
9279,2001,3.7,37.35,30.36,1332.43,
9279,2002,4.12,41.93,34.16,1326.26,
9279,2003,4.35,35,32.19,1359.9,
9279,2004,4.25,31.84,31.56,1412.31,
9279,2005,4.96,28.08,29.51,1435.48,
9279,2006,4.56,29.51,32.33,1479.93,
9279,2007,3.49,30.15,30.49,1533.63,
9279,2008,3.17,28.35,31.58,1578.88,
9279,2009,3.91,26.48,29.08,1542.96,
9279,2010,3.51,33.73,29.13,1592.89,0.86
9279,2011,2.68,42.48,35.81,1662.75,0.82
9279,2012,2.4,46.5,36.84,1780.47,1.61
9279,2013,2.5,54.84,39.51,1799.18,1.91
9279,2014,2.72,57.37,46.94,1843.77,3.48
9279,2015,2.72,60.09,51.26,1897.15,30.41
9279,2016,2.81,68.99,52.7,1967.22,4.44
9279,2017,2.59,60.52,51.85,2009.24,3.71
9279,2018,2.71,56.78,51.51,2064.53,2.89
9279,2019,2.86,56.12,51.06,2124.73,2.6
9279,2020,3.39,52.01,44.39,,2.16
9279,1995,,59.58,38.37,,
9279,1996,,44.9,30.79,,
9279,1997,,37.69,28.59,,
9361,1998,11.24,57.31,55.89,,
9361,1999,10.66,64.91,56.49,,
9361,2000,9.48,60.19,48.71,1310.11,
9361,2001,9.43,58.73,46.95,1334.75,
9361,2002,10.41,54.34,46.55,1333.82,
9361,2003,11.92,52.92,46.64,1368.63,
9361,2004,11.92,52.5,48.35,1404.24,
9361,2005,13.68,50.58,47.34,1434.15,
9361,2006,12.26,48.99,50.43,1484.19,
9361,2007,9.46,48.76,48.83,1522.07,
9361,2008,7.72,54.77,52.77,1540.99,
9361,2009,9.01,53.16,54.97,1516.88,
9361,2010,8.02,54.12,48.61,1537.57,3.93
9361,2011,5.96,55.18,56.23,1669.37,4.45
9361,2012,5.75,56.35,56.18,1703.83,3.97
9361,2013,6.1,59.43,54.19,1695.44,4.14
9361,2014,5.89,62.72,58.84,1719.01,5.75
9361,2015,5.63,72.36,59.48,1794.05,4.73
9361,2016,5.89,82.79,63,1727.65,13.48
9361,2017,5.29,69.23,68.33,1829.8,7.83
9361,2018,4.4,65.33,66.98,1906.79,5.24
9361,2019,4.23,71.22,60.32,1948.84,5.57
9361,2020,5.35,57.57,56.19,,6.3
9361,1995,,73.58,84.59,,
9361,1996,,58.89,65.16,,
9361,1997,,58.93,57.08,,
9362,1998,10.52,77.1,77.38,,
9362,1999,9.48,74.02,69.62,,
9362,2000,8.47,76.94,71.58,1474.66,
9362,2001,8.11,81.64,68.37,1535.24,
9362,2002,8.4,77.35,69.19,1515.94,
9362,2003,8.84,74.65,68.57,1541.33,
9362,2004,8.79,75.54,72.35,1556.09,
9362,2005,9.72,78.04,69.33,1573.18,
9362,2006,8.94,81.56,69.16,1585.87,
9362,2007,7.16,83.78,74.39,1599.38,
9362,2008,6.25,80.8,72.8,1627.19,
9362,2009,7.2,76.89,71.87,1610.98,
9362,2010,6,78.84,68.99,1658.58,1.79
9362,2011,4.85,81.72,73.05,1704.97,1.66
9362,2012,4.46,87.71,73.74,1710.37,2.1
9362,2013,4.7,87.27,73.66,1730.23,1.99
9362,2014,4.42,91.99,79.02,1762.51,3.95
9362,2015,4.16,101.1,80.21,1827.34,4.69
9362,2016,3.69,102.07,85.8,1863.91,6.32
9362,2017,3.29,98.52,85.47,1867.89,7.3
9362,2018,3.19,99.01,88.47,1910.2,9.11
9362,2019,3.4,98.53,97.83,1962.27,8.6
9362,2020,4.38,83.89,90.51,,6.4
9362,1995,,73.18,68.92,,
9362,1996,,68.47,70.02,,
9362,1997,,70.58,70.57,,
9363,1998,9.21,56.32,58.98,,
9363,1999,9.08,52.96,53.79,,
9363,2000,8.23,57.29,54.33,1389.78,
9363,2001,8.22,56.91,53.77,1446.14,
9363,2002,8.92,50.91,52.85,1434.16,
9363,2003,10.39,50.42,50.07,1458.28,
9363,2004,10.41,56.53,50.45,1462.63,
9363,2005,14.99,51.09,49.31,1453.03,
9363,2006,12.54,47.37,48.03,1457.3,
9363,2007,10.95,51.83,48.72,1454.4,
9363,2008,7.51,51.21,51.75,1501.62,
9363,2009,8.5,51.69,49.88,1488.36,
9363,2010,8.37,49.45,46.85,1530.72,2.45
9363,2011,7.92,55.85,51.33,1590.5,3.31
9363,2012,7.03,58.08,54.99,1601.96,3.05
9363,2013,7,58.76,53.83,1633.66,3.12
9363,2014,7.06,67.7,60.57,1638.4,5.26
9363,2015,7.17,67.2,57.31,1703.43,28.7
9363,2016,6.61,74.27,62.36,1774.81,7.46
9363,2017,6.11,66.22,63.37,1793.94,8.42
9363,2018,5.18,69.52,65.66,1856,8.49
9363,2019,5.15,70.49,61.65,1904.09,8.09
9363,2020,5.73,60.04,58.56,,7.76
9363,1995,,57.41,53.24,,
9363,1996,,56.62,52.48,,
9363,1997,,51.76,51.99,,
9371,1998,7.49,39.14,33.59,,
9371,1999,6.98,41.01,36.14,,
9371,2000,6.28,38.08,33.13,1128.86,
9371,2001,6.17,37.22,35.44,1193.54,
9371,2002,6.73,33.82,33.09,1202.61,
9371,2003,8.02,32.81,32.58,1237.77,
9371,2004,8.4,32.08,31.76,1273.47,
9371,2005,9.46,28.59,32.75,1297.99,
9371,2006,7.92,28.39,30.34,1318.11,
9371,2007,5.83,27.55,30.98,1356.79,
9371,2008,4.3,26.87,32.46,1406.28,
9371,2009,4.93,27.93,30.19,1394.99,
9371,2010,4.47,27.62,29.54,1454.81,0.01
9371,2011,3.54,31.56,32.45,1555.87,0.04
9371,2012,3.07,32.97,31.87,1639.31,1.08
9371,2013,3.2,35.5,34.36,1662.62,1.87
9371,2014,3.17,38.94,35.54,1691.51,3.11
9371,2015,2.91,49.96,40.43,1741.33,10.36
9371,2016,2.91,42.22,41.6,1788.26,4.84
9371,2017,2.71,39.3,37.33,1879.68,2.77
9371,2018,2.42,42.24,37.8,1938.43,2.78
9371,2019,2.33,41.34,40.46,2008.12,2.98
9371,2020,2.92,38.05,35.01,,3.54
9371,1995,,40.66,33.88,,
9371,1996,,40.12,33,,
9371,1997,,38.38,33.58,,
9372,1998,7.97,21.98,19.57,,
9372,1999,7.38,22.07,19.32,,
9372,2000,6.43,20.18,19.38,1112.09,
9372,2001,6.28,21.57,18.09,1164.29,
9372,2002,6.99,22.6,18.96,1167.56,
9372,2003,8.24,20.56,19.64,1208.39,
9372,2004,8.13,19.4,19.14,1252.08,
9372,2005,8.74,19.3,20.14,1276.19,
9372,2006,7.01,17.67,20.52,1322.41,
9372,2007,4.97,18.47,19.52,1370.42,
9372,2008,4.09,19.07,20.33,1418.41,
9372,2009,4.82,18.88,20.62,1401.49,
9372,2010,3.97,20.55,19.07,1459.51,0.56
9372,2011,3.21,23.51,22.77,1558.61,0.8
9372,2012,3.19,25.41,21.52,1600.33,1.31
9372,2013,3.5,25.87,22.28,1625.85,1.8
9372,2014,3.32,28.96,24.8,1664.92,4.25
9372,2015,3.02,32.93,25.64,1708.97,7.35
9372,2016,3.07,35.3,26.77,1831.79,5.64
9372,2017,2.69,32.61,26.27,1848.05,4.49
9372,2018,2.51,33.22,25.55,1901.33,4.43
9372,2019,2.51,32.66,28.6,1958.75,4.69
9372,2020,3.16,29.23,25.14,,5.35
9372,1995,,25.22,19.58,,
9372,1996,,22.48,19.95,,
9372,1997,,20.49,17.79,,
9373,1998,6.72,29.33,24.82,,
9373,1999,6.52,30.58,23.25,,
9373,2000,5.56,29.28,24.09,1267.41,
9373,2001,5.47,30.86,24.5,1370.52,
9373,2002,6.01,28.85,24.43,1342.54,
9373,2003,6.82,28.74,24.1,1366.96,
9373,2004,6.65,29.89,28.89,1401.4,
9373,2005,6.93,27.79,28.27,1426.77,
9373,2006,5.93,27.7,28.34,1461.06,
9373,2007,4.18,28.02,27.96,1496.62,
9373,2008,2.99,28.47,29.77,1548.62,
9373,2009,3.31,30.18,29.28,1526.58,
9373,2010,2.9,27.69,28.21,1587.83,0.05
9373,2011,2.18,31.77,28.93,1674.4,0.71
9373,2012,2.17,36.42,31.59,1728.81,0.14
9373,2013,2.4,38.1,31.21,1776.88,0.23
9373,2014,2.23,44.46,34.89,1816.95,2.3
9373,2015,2.06,49.16,37.29,1862.87,10.7
9373,2016,2.01,49.51,39.68,1968.33,6.17
9373,2017,1.88,44.97,36.36,2005.55,3.57
9373,2018,1.69,43.44,36.16,2065.71,3.04
9373,2019,1.74,42.47,34.76,2115.36,3.15
9373,2020,2.22,38.7,32.75,,3.4
9373,1995,,33.73,24.39,,
9373,1996,,30.71,22.96,,
9373,1997,,31,24.63,,
9374,1998,6.63,31.1,27.82,,
9374,1999,6.26,27.93,27.73,,
9374,2000,5.58,29.38,26.48,1243.96,
9374,2001,5.62,29.56,28.57,1335.39,
9374,2002,6.11,32.48,27.46,1290.92,
9374,2003,7.23,29.28,32.73,1308.43,
9374,2004,7.31,25.76,28.84,1327.88,
9374,2005,8.62,27.85,29.36,1333.3,
9374,2006,7.54,25.8,29.31,1357.84,
9374,2007,5.84,28.05,30.32,1377.84,
9374,2008,4.25,28.82,31.3,1413.51,
9374,2009,5.21,27.87,31.65,1383.24,
9374,2010,4.69,28.33,31.16,1438.51,0.16
9374,2011,3.99,31.1,32.59,1520.68,0.29
9374,2012,3.98,36.35,35.56,1566.32,1.01
9374,2013,4.1,35.38,37.84,1598.15,2.52
9374,2014,3.9,37.04,36.7,1652.32,4.24
9374,2015,3.82,41.2,38.68,1731.34,12.2
9374,2016,3.56,37.56,38.72,1756.76,5.45
9374,2017,3.28,37.78,34.18,1804.16,3.65
9374,2018,2.91,36.44,36.18,1863.56,3.24
9374,2019,2.83,39.35,37.05,1926.98,4.42
9374,2020,3.31,38.07,34.04,,5.49
9374,1995,,36.22,27.14,,
9374,1996,,30.88,28.88,,
9374,1997,,28.95,25.77,,
9375,1998,6.5,44.07,36.69,,
9375,1999,5.85,43.31,34.76,,
9375,2000,5.07,42.91,34.67,1293.16,
9375,2001,4.91,42.59,33.11,1396.44,
9375,2002,5.07,41.51,35.04,1389.99,
9375,2003,5.47,39.73,34.75,1415.5,
9375,2004,5.4,40.05,35.65,1446.45,
9375,2005,5.88,36.86,32.82,1464.09,
9375,2006,5.07,36.63,35.9,1500.48,
9375,2007,3.69,37.54,35.43,1539.54,
9375,2008,2.71,36.72,36.1,1582.23,
9375,2009,3.58,36.35,34.06,1556.34,
9375,2010,3.04,36.81,32.36,1617.38,0.02
9375,2011,2.25,42.41,35.8,1707.4,0.02
9375,2012,2.26,44.74,37.26,1753.93,0.05
9375,2013,2.6,48.59,39.31,1780.8,0.58
9375,2014,2.44,49.15,42.98,1824.79,2.36
9375,2015,2.2,56.3,44.6,1852.85,3.46
9375,2016,2.04,52.26,46.42,1919.67,4.62
9375,2017,1.86,52.57,43.87,1991.47,3.5
9375,2018,1.76,53.44,45.92,2050.38,3.77
9375,2019,1.92,50.96,48.38,2115.65,3.83
9375,2020,2.6,45.49,43.25,,4.3
9375,1995,,50,40.01,,
9375,1996,,49.31,37.14,,
9375,1997,,45.09,39.24,,
9376,1998,6.91,27.65,23.69,,
9376,1999,6.23,28.5,24.3,,
9376,2000,5.38,28.84,24.71,1184.03,
9376,2001,5.38,30.65,22.86,1231.01,
9376,2002,5.93,28.13,24.12,1235.59,
9376,2003,6.87,26.97,24.84,1269.05,
9376,2004,6.76,25.69,23.77,1309.62,
9376,2005,7.89,24.73,22.95,1324.67,
9376,2006,6.97,25.15,25.25,1360.19,
9376,2007,5.51,26.99,26.77,1401.81,
9376,2008,4.25,27.03,28.61,1449.14,
9376,2009,4.86,27.77,26.77,1430.5,
9376,2010,4.01,27.56,25.38,1486.14,0.95
9376,2011,3.27,32.48,28.7,1558.08,0.95
9376,2012,3.31,35.61,30.03,1624.91,1.15
9376,2013,3.5,36.17,31.66,1655.61,1.2
9376,2014,3.29,39.54,32.39,1658.57,1.19
9376,2015,3.35,46.36,34.42,1715.55,10.8
9376,2016,3.28,45.11,38.32,1754.74,5.47
9376,2017,2.79,45.16,35.95,1812.95,4.51
9376,2018,2.53,44.42,36.84,1864.67,4.75
9376,2019,2.8,44.8,37.8,1919.81,5.17
9376,2020,3.42,40.62,33.68,,5.19
9376,1995,,30.95,24.46,,
9376,1996,,28.33,22.77,,
9376,1997,,29.58,24.04,,
9377,1998,7.83,24.63,23.08,,
9377,1999,7.67,23.45,24.28,,
9377,2000,7.04,21.96,24.11,1149.51,
9377,2001,7.25,23.24,23.17,1190.85,
9377,2002,7.93,22.83,24.36,1194.89,
9377,2003,9.16,23.42,25.58,1222.98,
9377,2004,8.77,21.08,23.6,1258.03,
9377,2005,10.43,18.53,23.53,1281.29,
9377,2006,9,19.82,23.95,1326.18,
9377,2007,7.03,22,24.85,1375.7,
9377,2008,5.35,21.75,25.25,1429.97,
9377,2009,5.76,21.29,24.53,1422.33,
9377,2010,5.57,21.91,24.83,1490.95,1.74
9377,2011,4.74,26.13,26.76,1560.4,1.73
9377,2012,4.55,24.44,27.2,1566.85,1.56
9377,2013,4.7,25.44,26.25,1611.89,2.03
9377,2014,4.52,28.14,26.36,1660.05,2.94
9377,2015,4.25,35.15,28.28,1700.11,9.49
9377,2016,4.15,34.53,32.52,1743.43,6.1
9377,2017,3.52,32.78,30.1,1845.24,4.12
9377,2018,3.25,32.3,29.39,1904.25,3.56
9377,2019,3.02,32.26,32.66,1975.46,4.52
9377,2020,3.36,32.68,30.22,,5.37
9377,1995,,26.65,22.07,,
9377,1996,,24.59,23.45,,
9377,1997,,22.66,23.54,,
9461,1998,9.5,66.46,68.05,,
9461,1999,8.62,70.87,68.04,,
9461,2000,7.96,73.3,69.17,1421.71,
9461,2001,7.64,72.94,63.25,1442.94,
9461,2002,8.73,71.8,62.75,1424.98,
9461,2003,9.63,69.57,62.82,1447.97,
9461,2004,9.57,69.19,64.43,1464.69,
9461,2005,10.81,69.75,64.65,1475.85,
9461,2006,9.86,67.04,70.31,1512.19,
9461,2007,8.2,70.47,63.25,1520.11,
9461,2008,6.45,70.54,65.18,1559.82,
9461,2009,6.61,69.04,68.04,1536.2,
9461,2010,5.82,73.01,67.84,1578.5,0.77
9461,2011,4.94,72.17,67.12,1619.44,0.86
9461,2012,5.09,75.46,71.28,1645.44,1.09
9461,2013,5.1,82.95,76.41,1665.98,2.94
9461,2014,5,93.3,80.51,1694.84,5.82
9461,2015,4.9,100.09,78.71,1757.67,5.88
9461,2016,4.68,112.17,82.85,1787.55,22.09
9461,2017,4.45,127.24,108.06,1811.8,20.85
9461,2018,4.01,121.13,115.06,1859.63,20.88
9461,2019,3.78,108.67,110.41,1914.64,19.53
9461,2020,4.53,87.87,95.23,,15.46
9461,1995,,64.81,68.7,,
9461,1996,,65.06,61.37,,
9461,1997,,68.3,68.77,,
9462,1998,10.14,97.63,95.85,,
9462,1999,9.44,97.77,92.05,,
9462,2000,8.09,96.3,91.77,1300.38,
9462,2001,8.62,93.65,86.84,1342.1,
9462,2002,10.07,88.6,85.02,1363.97,
9462,2003,10.89,81.08,74.46,1416.91,
9462,2004,11.18,76.04,76.22,1470.08,
9462,2005,11.98,68.6,72.6,1491.5,
9462,2006,10.38,71.13,74.13,1523.54,
9462,2007,8.61,72.38,74.79,1545.13,
9462,2008,7.54,77.84,76.59,1573.45,
9462,2009,7.51,76.62,77.53,1560.69,
9462,2010,7.05,77.76,73.39,1603.66,3.32
9462,2011,6.24,87.2,77.04,1686.35,3.62
9462,2012,6,88.39,80.78,1646.87,3.64
9462,2013,6.3,88.05,83.9,1656.13,3.83
9462,2014,6.09,90.71,86.51,1656.21,5.14
9462,2015,5.78,99.48,87.64,1681,8.15
9462,2016,5.38,101.46,88.03,1696.43,5.89
9462,2017,5.03,100.6,84.83,1721.17,5.99
9462,2018,4.53,98.57,85.95,1765.68,5.95
9462,2019,4.23,94.25,88.76,1816.84,5.16
9462,2020,5.2,82.46,86.98,,4.46
9462,1995,,88.12,82.28,,
9462,1996,,101.46,89.8,,
9462,1997,,105.36,102.99,,
9463,1998,10.75,62.55,65.34,,
9463,1999,10.34,68.96,67.27,,
9463,2000,9.34,60.23,69.04,1464.93,
9463,2001,9.05,65.8,61.12,1499.99,
9463,2002,10.6,61.6,61.88,1516.17,
9463,2003,12.26,58.66,62.76,1583.36,
9463,2004,12.96,60.95,60.67,1627.23,
9463,2005,14.54,60.1,57.43,1660.02,
9463,2006,13.08,59.66,62.06,1706.7,
9463,2007,10.31,58.6,63.17,1743.96,
9463,2008,8.21,66.8,60.87,1775.75,
9463,2009,7.5,63.34,60.37,1743.51,
9463,2010,7.84,66.41,62.08,1798.15,2.75
9463,2011,6.58,67.23,66.77,1869.7,2.66
9463,2012,5.69,68.35,62.55,1941.22,2.44
9463,2013,6.1,68.3,63.67,1899.34,2.73
9463,2014,5.82,75.13,69.72,1884.38,5.92
9463,2015,5.73,81.3,71.07,1958.94,19.54
9463,2016,5.33,78.96,76.65,1979.56,8.55
9463,2017,4.98,79.4,70.69,2039.47,7.95
9463,2018,4.97,75.78,71.35,2104.51,7.49
9463,2019,4.95,73.7,72.8,2159.71,6.31
9463,2020,5.8,68.02,67.48,,5.88
9463,1995,,76.19,66.75,,
9463,1996,,75.94,78.82,,
9463,1997,,70.97,69.6,,
9464,1998,12.88,56.55,60.96,,
9464,1999,11.99,56.07,56.93,,
9464,2000,11.28,55.02,59.03,1255.62,
9464,2001,12.05,59.84,56.48,1281.7,
9464,2002,13.63,55.05,60.76,1297.14,
9464,2003,14.55,50.98,55.19,1335.03,
9464,2004,14.08,51.5,55.51,1362.63,
9464,2005,15.03,52.34,55.27,1360.73,
9464,2006,13.22,50.07,54.33,1383.98,
9464,2007,10.99,52.03,54.65,1401.88,
9464,2008,9.09,53.45,57.41,1445.35,
9464,2009,7.83,56.22,59.77,1431.32,
9464,2010,7.28,54.75,58.33,1480.09,4.62
9464,2011,6.89,57.06,58.52,1580.53,5.32
9464,2012,6.78,63.52,57.98,1579.85,5.24
9464,2013,6.9,70.1,62.08,1586.36,6.2
9464,2014,6.86,67.19,67.93,1591.31,8.62
9464,2015,6.74,76.74,64.94,1630.48,12.92
9464,2016,7.03,85.78,66,1652.7,10.18
9464,2017,7.06,83.79,62.5,1660.34,7.79
9464,2018,5.8,72.87,68.02,1708.68,7.6
9464,2019,5.64,75.57,74.57,1756.36,6.31
9464,2020,6.69,67.41,74.42,,5.09
9464,1995,,63.43,60.56,,
9464,1996,,56.61,57.49,,
9464,1997,,56.33,62.28,,
9471,1998,6.84,37.18,31.76,,
9471,1999,6.28,36.91,31.34,,
9471,2000,5.71,35.72,32.74,1194.65,
9471,2001,5.56,34.89,31.7,1260.46,
9471,2002,6.39,33.95,30.02,1272.48,
9471,2003,6.9,33.72,31.03,1314.84,
9471,2004,6.87,32.94,29.72,1353.9,
9471,2005,7.22,32.07,32.08,1380.53,
9471,2006,6.64,32.17,30.43,1421.89,
9471,2007,5.17,31.37,31.25,1468.92,
9471,2008,3.58,30.57,33.05,1531.9,
9471,2009,3.96,31.91,31.16,1525.54,
9471,2010,3.56,31.38,31.53,1596.31,0
9471,2011,2.93,33.19,30.8,1677.84,0.23
9471,2012,3.01,35.53,33.58,1731.83,0.23
9471,2013,2.9,39.63,33.26,1733.5,1.04
9471,2014,2.95,41.01,38.03,1773.73,2.47
9471,2015,2.68,45.44,37.6,1753.2,3.61
9471,2016,2.5,44.2,40.39,1827.67,3.9
9471,2017,2.31,42.22,36.87,1874.98,3.35
9471,2018,2.07,40.64,36.37,1937.68,2.73
9471,2019,2.06,42.44,41.13,2001.65,2.04
9471,2020,2.65,41.31,37.8,,2.2
9471,1995,,41.27,29.74,,
9471,1996,,37.59,30.47,,
9471,1997,,37.96,33.43,,
9472,1998,7.69,38.8,33.89,,
9472,1999,7.12,36.51,33.88,,
9472,2000,6.36,35.22,32.92,1173.99,
9472,2001,6.54,34.28,31.27,1227.67,
9472,2002,7.46,33.87,31.22,1243.43,
9472,2003,8.01,33.42,30.68,1280.74,
9472,2004,8.16,32.47,31.36,1330.62,
9472,2005,8.32,30.2,31.4,1343.35,
9472,2006,7.64,30.22,31.78,1367.46,
9472,2007,5.84,28.36,30.82,1403.29,
9472,2008,4.48,29.97,33.11,1474.29,
9472,2009,4.71,30.41,30.48,1479.49,
9472,2010,4.52,30.24,30.25,1560.75,0.23
9472,2011,3.81,33.65,32.71,1645.92,0.29
9472,2012,3.51,35.24,34.41,1610.24,0.71
9472,2013,3.7,36.01,34.25,1640.79,0.86
9472,2014,3.67,38.07,35.09,1678.14,2.53
9472,2015,3.41,41.84,39.73,1730.1,9.52
9472,2016,3.31,41.75,39.72,1783.61,2.77
9472,2017,3.05,41.33,38.01,1845.6,2.82
9472,2018,2.8,37.73,35.33,1911.31,2.74
9472,2019,2.63,39.7,36.37,1975.07,2.1
9472,2020,3.24,38.85,33.42,,2.17
9472,1995,,43.03,33.6,,
9472,1996,,40.59,35.45,,
9472,1997,,38.33,35.99,,
9473,1998,8.21,35.59,31.85,,
9473,1999,7.69,34.41,33.17,,
9473,2000,6.74,32.4,32.93,1438.61,
9473,2001,6.71,32.74,31.63,1482.15,
9473,2002,8.3,32.98,31.07,1449.19,
9473,2003,10.06,32.74,31.47,1473.27,
9473,2004,10.47,30.71,32.17,1487,
9473,2005,10.72,30.69,32.97,1555.13,
9473,2006,9.49,30.39,33.73,1645.17,
9473,2007,6.84,30.48,33.43,1741.23,
9473,2008,5.04,30.84,35.23,1764.34,
9473,2009,6,30.69,33.17,1712.71,
9473,2010,5.3,30.9,35.16,1744.95,0
9473,2011,4.09,36.15,37.72,1835.24,0.53
9473,2012,4.08,36.64,36.55,1851.09,0.75
9473,2013,4.1,38.46,36.85,2045.24,1.71
9473,2014,4.09,39.6,36,1952.66,2.94
9473,2015,3.83,44.16,40.38,2051.83,8.23
9473,2016,3.47,46.21,39.36,2106.11,4.23
9473,2017,3.1,44.7,38.68,2100.73,5.19
9473,2018,3.05,42.87,38.33,2170.08,4.48
9473,2019,3.06,42.74,41.28,2228.61,3.04
9473,2020,3.72,41.02,37.37,,2.83
9473,1995,,44.08,33,,
9473,1996,,40.73,33.84,,
9473,1997,,37.18,34.35,,
9474,1998,7.5,34.45,30.52,,
9474,1999,6.76,32.45,29.88,,
9474,2000,6.08,34.17,29.66,1353.9,
9474,2001,5.71,31.87,29.11,1453.28,
9474,2002,6.19,32.99,29.09,1432.42,
9474,2003,6.41,31.53,31.79,1447.07,
9474,2004,6.52,31.02,28.85,1469.01,
9474,2005,6.97,29.39,27.52,1484.04,
